	group	names	scores	logfoldchanges	pvals	pvals_adj
70	non_tumor	C4orf54	-1.008954	-0.7436486	0.3129966489663053	0.3143995705768189
71	non_tumor	ASB11	-1.021588	-0.38012183	0.3069759727139463	0.3083757394957782
72	non_tumor	GFRA2	-1.0231574	-1.712145	0.3062334545877259	0.30765361282510906
73	non_tumor	CRISP2	-1.032443	-3.4079127	0.30186459639360363	0.3032879356824658
74	non_tumor	CDH8	-1.0374914	-2.6288967	0.2995069071203509	0.300942391678287
75	non_tumor	SELP	-1.0446584	-1.3797714	0.296180874597326	0.2976234254361069
76	non_tumor	IFNL1	-1.0695599	-3.017357	0.2848174645737682	0.2862267979379805
77	non_tumor	RGS9BP	-1.0761515	-3.954155	0.28185953346217363	0.28327613206072316
78	non_tumor	MYO1H	-1.0774593	-2.4276202	0.2812751287495535	0.28271064982111793
79	non_tumor	FZD9	-1.0879221	-3.2104502	0.27662950284222276	0.27806281632845187
80	non_tumor	ANKRD60	-1.0881836	-2.2514517	0.2765140362565468	0.27796824773879314
81	non_tumor	SEMA3G	-1.0906425	-1.0571544	0.27543025641102825	0.2769001835277705
82	non_tumor	ATOH8	-1.0937028	-1.2707454	0.274085350768808	0.27556941439456734
83	non_tumor	TPO	-1.1012099	-1.7896309	0.27080533623140335	0.27229270212236256
84	non_tumor	THNSL2	-1.1052642	-1.1526896	0.26904513233447025	0.2705646909155469
85	non_tumor	ACKR1	-1.1112803	-0.89562005	0.26644771837504155	0.2679733397894452
86	non_tumor	C9orf153	-1.1116203	-2.934293	0.26630142499174236	0.2678469335326679
87	non_tumor	PRG3	-1.116904	-3.8581612	0.2640353523824731	0.2655882611257844
88	non_tumor	FGF10	-1.1184735	-3.7318854	0.26336483064088734	0.2649342983260006
89	non_tumor	C7	-1.1187612	-1.0899354	0.2632420292273472	0.264831261292342
90	non_tumor	MYOZ2	-1.1209322	-0.38065132	0.26231671077594176	0.26392078385832424
91	non_tumor	SAMD11	-1.1271315	-1.9032253	0.25968691254432064	0.26129512999311655
92	non_tumor	SERPINB10	-1.1362603	-2.7364287	0.25584766840499984	0.25745203947729256
93	non_tumor	HBA1	-1.1394775	-0.9408122	0.254504028843757	0.2561198023313064
94	non_tumor	FGF13	-1.1436365	-1.23473	0.2527744143587415	0.254398903432824
95	non_tumor	CLCN1	-1.1447874	-1.7111641	0.2522972291151325	0.2539383137709844
96	non_tumor	ODF3L1	-1.1549886	-2.4982598	0.2480950751718648	0.2497281644144582
97	non_tumor	NANOS3	-1.1554072	-2.3142426	0.24792373116881583	0.24957501996067752
98	non_tumor	KLK2	-1.1662885	-3.575458	0.24349783185488316	0.24513862740684464
99	non_tumor	GLRA3	-1.1725923	-3.2025573	0.24095933410018033	0.24260181445655646
100	non_tumor	LINGO4	-1.1762805	-2.88424	0.2394828257989916	0.24113391972540807
101	non_tumor	OR56A5	-1.1784515	-3.346259	0.23861666462886455	0.24028040028245906
102	non_tumor	VN1R4	-1.17887	-2.5510583	0.23844994829258082	0.24013112480878324
103	non_tumor	OR51B2	-1.19786	-2.4200907	0.23097153319115848	0.23261800623110784
104	non_tumor	SGCG	-1.1983047	-1.1688843	0.2307984385750711	0.2324616896240817
105	non_tumor	SLC1A2	-1.2156206	-3.095766	0.22412948987770054	0.22576217525033723
106	non_tumor	TRBV15	-1.2158036	-3.4074929	0.2240597161336242	0.22570938466285725
107	non_tumor	GABRB3	-1.2158822	-3.3079956	0.22402981785483322	0.22569675805899259
108	non_tumor	DOCK8-AS1	-1.2160914	-3.1395984	0.22395010305672458	0.22563393841805335
109	non_tumor	OR2T11	-1.2263973	-4.761606	0.22004921372024566	0.2217209054213762
110	non_tumor	MYLK3	-1.2264496	-1.0700749	0.2200295374058816	0.22171826709059997
111	non_tumor	SLC9A3	-1.2282805	-2.453458	0.21934166152191859	0.22104224813629225
112	non_tumor	ANKS4B	-1.2307394	-2.7970278	0.218420373076183	0.22014795357042702
113	non_tumor	TRIM10	-1.2574195	-2.8920739	0.20860178122672257	0.21026800716440014
114	non_tumor	AGR3	-1.2614214	-3.895376	0.20715702778486622	0.20882790810824348
115	non_tumor	WNK2	-1.2781358	-2.3482313	0.20120154062476125	0.20284011673316116
116	non_tumor	SRL	-1.2808038	-0.61931455	0.2002625766569146	0.20190916625710334
117	non_tumor	CASQ1	-1.281327	-1.0377737	0.20007884181928803	0.20173956915422434
118	non_tumor	MARCO	-1.283158	-0.4695817	0.1994367392351274	0.20110773751576305
119	non_tumor	PRSS45P	-1.2876308	-1.7181722	0.197874508002168	0.19954789782079133
120	non_tumor	LRRC4B	-1.2902727	-2.8371825	0.19695600236997246	0.19863703590975343
121	non_tumor	BARX2	-1.2907697	-2.770641	0.1967835636072105	0.19847852562788254
122	non_tumor	LCT	-1.3015202	-4.450855	0.19308046100337273	0.19475863977354016
123	non_tumor	ZNF679	-1.3030896	-1.8649392	0.19254417305099525	0.19423276378089532
124	non_tumor	SLC12A1	-1.3135263	-2.9349232	0.1890056827095029	0.19067803972819922
125	non_tumor	PEBP4	-1.3139186	-2.1939735	0.18887359812280757	0.1905595768377127
126	non_tumor	MYH7B	-1.3153311	-0.91287667	0.18839865716599102	0.19009515182763168
127	non_tumor	C9orf50	-1.3211902	-2.4972506	0.18643793695070332	0.1881313798994831
128	non_tumor	UCP3	-1.3217657	-0.7356428	0.18624618242016544	0.1879524750851949
129	non_tumor	ADCY2	-1.3251661	-0.8044605	0.18511606204635855	0.1868265062876441
130	non_tumor	ODR4	-1.3255323	-2.174108	0.18499466000538822	0.1867184804123339
131	non_tumor	SLC26A4	-1.3275987	-2.7698984	0.18431070948156658	0.18604260323378136
132	non_tumor	GPD1	-1.3326209	-1.9230394	0.1826562563789964	0.1843869229896082
133	non_tumor	TTC16	-1.3485767	-3.1195817	0.17747299089275237	0.1791823780972499
134	non_tumor	CEACAM21	-1.3536773	-3.4657636	0.17583937026533958	0.17754681385138535
135	non_tumor	PCDHB5	-1.3833916	-3.3239427	0.16654482387778358	0.1681750793010745
136	non_tumor	DPEP2NB	-1.3866874	-3.244763	0.16553710880178507	0.1671704871576103
137	non_tumor	RYR1	-1.3894078	-0.57332116	0.16470880598479365	0.16634693552372556
138	non_tumor	DCDC1	-1.4112749	-1.6047848	0.15816355224528744	0.1597489977530691
139	non_tumor	IGLV6-57	-1.4181281	-2.6833854	0.15615336758280593	0.15773091947787624
140	non_tumor	OLAH	-1.4212669	-2.2248142	0.15523916951381617	0.15681967244428247
141	non_tumor	CIDEA	-1.4263414	-1.4781083	0.15376981904720385	0.15534743572015822
142	non_tumor	MORN5	-1.4325668	-2.3440254	0.15198168398717324	0.15355288989236515
143	non_tumor	F2	-1.438269	-3.499365	0.15035774512483704	0.15192397163655408
144	non_tumor	NGFR	-1.4385829	-1.295228	0.15026873966737367	0.1518458429757073
145	non_tumor	LY6G6F	-1.4395245	-3.9456	0.15000196434455842	0.15158805260072852
146	non_tumor	IL19	-1.4404662	-3.6415203	0.14973555039904246	0.1513305873638717
147	non_tumor	ZNF665	-1.4442852	-2.087448	0.14865879326451467	0.15025404314558025
148	non_tumor	ANO5	-1.4467438	-0.7134959	0.14796867387203785	0.14956814861099216
149	non_tumor	SLCO1B3	-1.4489411	-3.0140224	0.14735404492414877	0.1489584597856654
150	non_tumor	OR8J3	-1.4507197	-2.8000894	0.14685791918975324	0.1484684789319758
151	non_tumor	CHRNG	-1.4514782	-1.4849548	0.1466467251529459	0.1482665007419097
152	non_tumor	ABCB11	-1.4518707	-2.4356825	0.14653757805859824	0.1481676732482038
153	non_tumor	PCP4L1	-1.4538847	-2.8996115	0.14597826773900416	0.14761362409145606
154	non_tumor	SAMD7	-1.4593515	-1.665322	0.1444683762317075	0.14609818363492835
155	non_tumor	SIM1	-1.4655769	-2.3056157	0.1427635860321492	0.14438539458806998
156	non_tumor	SLC2A7	-1.466754	-2.0629199	0.14244299456323192	0.14407237128105896
157	non_tumor	TAL2	-1.4699974	-2.573587	0.14156244687498423	0.14320403801704765
158	non_tumor	MYOZ3	-1.4736071	-0.8237324	0.14058740640901346	0.14222876000189577
159	non_tumor	GFRA1	-1.4833114	-1.2843177	0.13799170646166764	0.13961362190307122
160	non_tumor	C1orf87	-1.4845669	-3.588674	0.13765859103691613	0.13928743315412082
161	non_tumor	EGF	-1.4848022	-1.0008562	0.13759620097339462	0.1392351436552887
162	non_tumor	FGF20	-1.4903737	-4.8800726	0.13612599132181813	0.13775814662106758
163	non_tumor	LIM2	-1.4981686	-3.6568477	0.13408946854796425	0.13570777171894724
164	non_tumor	CA8	-1.5016212	-2.9863548	0.13319494984071606	0.13481295421504652
165	non_tumor	CNTFR	-1.5034	-2.1340806	0.13273594330571897	0.1343588342876517
166	non_tumor	HMGB4	-1.503923	-3.4417555	0.13260117474389072	0.1342328714424526
167	non_tumor	B3GALT1	-1.5052309	-1.8175299	0.13226471694000877	0.1339027019850638
168	non_tumor	DDIT4L	-1.5084743	-0.861621	0.13143315542452602	0.13307120690200883
169	non_tumor	SCGB1D2	-1.5119795	-3.5584662	0.13053909495278215	0.13217629946220008
170	non_tumor	LGI2	-1.5127641	-3.3774645	0.13033958007145668	0.13198456386481724
171	non_tumor	RNF225	-1.5182832	-3.1779456	0.12894300331014955	0.1305805342442792
172	non_tumor	FKBP6	-1.5348929	-3.7504623	0.12481012126721157	0.12640501451076952
173	non_tumor	GRXCR1	-1.5420077	-3.6227024	0.12307172917630373	0.1246541210810875
174	non_tumor	PRSS33	-1.5436033	-4.108495	0.1226844773137602	0.1242715738874887
175	non_tumor	AMOT	-1.5471344	-0.46120217	0.12183082952267385	0.1234165008289077
176	non_tumor	LENG9	-1.5548769	-3.7071338	0.11997538556515559	0.12154638048136339
177	non_tumor	PTGIS	-1.5560278	-0.83705175	0.11970147564473016	0.12127833661471686
178	non_tumor	CT55	-1.5728729	-1.8388608	0.11574824279723742	0.11728216868401091
179	non_tumor	SYT6	-1.5818186	-1.8405586	0.11369098036650441	0.11520662374708228
180	non_tumor	GPM6A	-1.588541	-2.7503352	0.11216406168943231	0.11366821096516772
181	non_tumor	CNTN6	-1.5974344	-2.2931297	0.1101689178107257	0.11165501705292886
182	non_tumor	OR2H2	-1.6005471	-2.9634428	0.10947727883472141	0.11096270042839278
183	non_tumor	C2orf73	-1.6009917	-4.1878114	0.10937875409560029	0.11087148449930691
184	non_tumor	CATSPER4	-1.6067462	-2.252294	0.10811004211312494	0.10959400463160178
185	non_tumor	PRELP	-1.6083941	-0.98743933	0.10774888266243463	0.10923640721053937
186	non_tumor	SPEGNB	-1.6127623	-2.180334	0.10679614504587083	0.10827896203636732
187	non_tumor	CXCR5	-1.6128409	-4.8061633	0.10677909123980917	0.1082701168527217
188	non_tumor	LY6G6E	-1.6176014	-2.8978627	0.10574852447373492	0.10723352481741352
189	non_tumor	DEPTOR	-1.6182292	-1.2091902	0.10561321635660409	0.10710467240408363
190	non_tumor	FOXD4L6	-1.633348	-3.6585002	0.10239584186891576	0.10384996509146123
191	non_tumor	HRG	-1.633348	-3.5634766	0.10239584186891576	0.10384996509146123
192	non_tumor	SMLR1	-1.6337664	-2.4028678	0.10230790142426129	0.10377697071270081
193	non_tumor	VPREB3	-1.6354928	-3.1012402	0.10194578217593141	0.10342579431179803
194	non_tumor	SPINK6	-1.6378207	-2.8981113	0.10145908619997422	0.10294006731927757
195	non_tumor	F12	-1.6405673	-2.734096	0.10088727550259222	0.10236790062316109
196	non_tumor	C2orf83	-1.6407242	-3.0574534	0.10085467831923921	0.10234281433316193
197	non_tumor	JPH3	-1.6466619	-2.6359851	0.09962757117512028	0.10110549423283989
198	non_tumor	DHH	-1.6496699	-2.7416248	0.0990104699753419	0.10048708430854172
199	non_tumor	CCDC182	-1.6626438	-2.830617	0.09638376352250898	0.0978288425945316
200	non_tumor	ASB15	-1.6643702	-2.4871662	0.09603848448572318	0.09748599932412572
201	non_tumor	AANAT	-1.6660442	-2.5264614	0.09570461456015124	0.09715468447772929
202	non_tumor	CPNE4	-1.6669335	-2.7890625	0.09552762448480434	0.09698258713219454
203	non_tumor	CNKSR2	-1.6677182	-3.7528024	0.09537167451303885	0.09683182513048579
204	non_tumor	ILDR2	-1.6695492	-3.834397	0.09500858410605906	0.0964707113671241
205	non_tumor	ADH6	-1.6698108	-3.9864607	0.09495680456767147	0.09642566763832765
206	non_tumor	AFF3	-1.6719557	-2.3821828	0.0945330646640319	0.09600287323252493
207	non_tumor	COL4A3	-1.674676	-1.6459281	0.09399781990057289	0.09546676535924727
208	non_tumor	CRYBA1	-1.6758269	-4.480086	0.09377210298017462	0.09524496323640773
209	non_tumor	HGD	-1.6769778	-2.861555	0.09354682098554976	0.09502356823774427
210	non_tumor	CNBD1	-1.6790704	-2.56034	0.09313832987005752	0.09461602279413893
211	non_tumor	CEMP1	-1.6801428	-1.9917641	0.09292953367564301	0.09441129269313801
212	non_tumor	ZIM3	-1.6839094	-2.8946881	0.09219917621730521	0.09367661162139711
213	non_tumor	MTRNR2L11	-1.6849557	-4.297197	0.09199711945840348	0.0934786240400507
214	non_tumor	CBLL2	-1.702167	-2.9570932	0.08872406606335309	0.09015991014709276
215	non_tumor	SNCB	-1.7057505	-2.8938785	0.08805454016975622	0.08948654520144576
216	non_tumor	BMPER	-1.7066922	-2.755729	0.08787928395261192	0.0893154220670928
217	non_tumor	FOXA3	-1.7069014	-3.1609938	0.08784037635590529	0.0892828598587783
218	non_tumor	DAO	-1.7123944	-3.218487	0.08682401158820183	0.08825670623472646
219	non_tumor	NOTO	-1.7138592	-3.0010593	0.08655459043277389	0.08798972051033904
220	non_tumor	OR2Y1	-1.7237465	-3.1755264	0.0847536106041003	0.08616561835213889
221	non_tumor	RELN	-1.7257606	-2.1290004	0.08439048676612129	0.08580315605335143
222	non_tumor	MEP1A	-1.7273562	-2.9505026	0.0841037118267032	0.08551827007146118
223	non_tumor	C5orf67	-1.7303904	-2.8730443	0.08356054574958693	0.08497261568245432
224	non_tumor	NAALADL2	-1.7350987	-4.5357504	0.08272332941628593	0.08412783317055665
225	non_tumor	LPA	-1.7377928	-4.3891196	0.08224732207080362	0.08365028891050903
226	non_tumor	TUBB8	-1.7377928	-4.7185507	0.08224732207080362	0.08365028891050903
227	non_tumor	VGF	-1.7393361	-3.5888307	0.08197565968937305	0.08338704215389504
228	non_tumor	FAM180B	-1.7394146	-2.812464	0.08196186581480651	0.08337953603043399
229	non_tumor	KRT78	-1.7472355	-3.1226993	0.08059649233885675	0.08199696363654196
230	non_tumor	CPNE7	-1.7560505	-3.318093	0.07907979766362666	0.08046021213556316
231	non_tumor	OR51V1	-1.7583523	-2.8381474	0.07868759267883214	0.08006742834190232
232	non_tumor	ANKRD53	-1.7601048	-2.3211992	0.07839004453527657	0.07977090729425544
233	non_tumor	RBM20	-1.7617265	-2.2276466	0.07811551789618257	0.07949776868263239
234	non_tumor	OR6M1	-1.7685535	-2.019646	0.07696841990552444	0.07833650629801947
235	non_tumor	SYT9	-1.773968	-2.796039	0.0760684469250894	0.07742659930558435
236	non_tumor	CCDC181	-1.7762698	-3.0227683	0.07568845903657509	0.07704586033028452
237	non_tumor	GABRA2	-1.7790686	-2.7802596	0.07522851663008605	0.07658366691399268
238	non_tumor	RINL	-1.7804549	-1.9134892	0.07500154120396783	0.07635858326695182
239	non_tumor	SVEP1	-1.7808211	-0.74957687	0.07494167889383276	0.07630361446514478
240	non_tumor	PGK2	-1.7817105	-3.8744729	0.07479646143664966	0.07616172391332332
241	non_tumor	CLGN	-1.7821028	-3.5897534	0.07473246801962448	0.07610252423371036
242	non_tumor	C1QTNF9B	-1.7837507	-1.7970248	0.07446418386629225	0.07583526301763431
243	non_tumor	SNTG2	-1.7843262	-1.815941	0.07437068292026482	0.07574597528581743
244	non_tumor	VAT1L	-1.79165	-1.4735166	0.07318903019297268	0.07454831239309292
245	non_tumor	GPAT3	-1.7949721	-1.000538	0.07265815263488946	0.07401337523105747
246	non_tumor	C19orf85	-1.8023221	-3.0753388	0.07149473218800097	0.07283396261302896
247	non_tumor	CPO	-1.8033161	-3.6140673	0.07133857963647836	0.07268058144810673
248	non_tumor	CCL27	-1.8064027	-5.1012654	0.07085546575001074	0.07219403808251466
249	non_tumor	OR52I2	-1.8100123	-3.8998244	0.07029387500989351	0.07162745275780776
250	non_tumor	SPATA46	-1.8136481	-4.173267	0.06973191179124462	0.07106039901705978
251	non_tumor	CCDC160	-1.8163424	-3.6356847	0.06931787640446785	0.07064401423124299
252	non_tumor	PRAMEF19	-1.817127	-3.459627	0.06919766395200508	0.07052703176101012
253	non_tumor	TRMT9B	-1.8285838	-2.31343	0.06746198091273904	0.06876339616560398
254	non_tumor	ANK2	-1.8402498	-0.8435466	0.065731567784053	0.06700485593734773
255	non_tumor	OGN	-1.8408777	-1.0827976	0.0656394984332162	0.0669162510301917
256	non_tumor	CPNE9	-1.8413484	-3.3655527	0.06557051620910663	0.06685117026323383
257	non_tumor	ADGRF2	-1.8471553	-3.199498	0.06472463922570645	0.06599394890616038
258	non_tumor	OR6C65	-1.8471553	-3.9677937	0.06472463922570645	0.06599394890616038
259	non_tumor	SLC35F1	-1.8508695	-4.195735	0.06418831943819513	0.06545738082988077
260	non_tumor	FABP2	-1.8510789	-2.7892683	0.06415821374102461	0.06543181343317676
261	non_tumor	ALKAL2	-1.8528575	-4.129015	0.06390278573111752	0.06517642882400075
262	non_tumor	SH2D6	-1.8550547	-2.2361887	0.0635884170915295	0.0648608840426666
263	non_tumor	TRPC4	-1.8575658	-2.4331586	0.0632307042204546	0.06450107467096758
264	non_tumor	USP29	-1.8584027	-4.504134	0.06311183679327878	0.06438487203822602
265	non_tumor	RXFP4	-1.8616463	-4.3078017	0.06265296876100343	0.06392176514564542
266	non_tumor	DUOXA2	-1.864262	-4.3919883	0.06228492659474934	0.06355125801699912
267	non_tumor	SCYGR4	-1.8672177	-1.0969784	0.06187119319886944	0.06313406886472797
268	non_tumor	LTK	-1.8770005	-3.6779401	0.060518036755768743	0.06175814098700496
269	non_tumor	DAZL	-1.8778636	-2.9917362	0.060399827336317595	0.061642348909976136
270	non_tumor	HUNK	-1.8796946	-4.166574	0.060149713595147716	0.061391910271670985
271	non_tumor	SLC16A11	-1.8815778	-2.2700999	0.059893350242707186	0.061135053121934034
272	non_tumor	FA2H	-1.8828073	-3.6520798	0.05972649127884605	0.06096952278665208
273	non_tumor	ZNF781	-1.8831474	-2.949441	0.059680406936250846	0.060927264322760646
274	non_tumor	PEX5L	-1.8872278	-2.6686985	0.05912969198974634	0.06036978528652289
275	non_tumor	TMEFF2	-1.887254	-3.0895145	0.05912617541811221	0.06036978528652289
276	non_tumor	CRYM	-1.8902882	-3.036288	0.05871942949398772	0.05996033816975822
277	non_tumor	NXPE2	-1.8933223	-3.399816	0.058315009796448124	0.05955205038766756
278	non_tumor	DPT	-1.8997831	-0.57032657	0.05746158087550633	0.05868512832716518
279	non_tumor	RHO	-1.9056946	-3.8852408	0.05668983388631995	0.057906048004274
280	non_tumor	MBD3L2B	-1.9061655	-4.5571795	0.05662873994482187	0.057848189390348526
281	non_tumor	ENO3	-1.9095659	-0.1307825	0.056189130978928796	0.057403625282096714
282	non_tumor	ADAM33	-1.9130709	-1.7541987	0.055738973372279836	0.05694821379444217
283	non_tumor	GDF9	-1.9207611	-2.8572874	0.054761834778925884	0.05595427469982538
284	non_tumor	TRGJP2	-1.9208134	-2.4584	0.05475523681574341	0.0559519314568422
285	non_tumor	EFR3B	-1.9252601	-2.4748468	0.054196828118683496	0.055385672764104735
286	non_tumor	MORC1	-1.9302822	-3.051828	0.053571877256240935	0.05475131786260573
287	non_tumor	KCNJ1	-1.9377631	-3.6789253	0.05265212720212913	0.053815550001830186
288	non_tumor	TRIM60	-1.9493245	-3.4120772	0.05125668078252055	0.05239338917986804
289	non_tumor	MPO	-1.951731	-4.338975	0.0509701529670533	0.05210460466108996
290	non_tumor	ZDHHC19	-1.9528557	-3.5104058	0.05083669304510343	0.051972261774441905
291	non_tumor	MUC3A	-1.9547129	-3.4724336	0.0506169696722611	0.051751700763002416
292	non_tumor	EFHC2	-1.9605197	-2.738549	0.04993507432747073	0.05105853493615989
293	non_tumor	GABRR3	-1.9629	-4.6941557	0.0496577928954777	0.05077900968101794
294	non_tumor	OR8J1	-1.9666666	-4.5385704	0.04922165700693881	0.05033698644973963
295	non_tumor	KCNQ4	-1.971715	-1.6661006	0.04864215871637961	0.04974827122476215
296	non_tumor	MGAT3	-1.975377	-2.6396832	0.048225391462810255	0.04932590795039406
297	non_tumor	UNC45B	-1.9807129	-1.2854275	0.04762347527205688	0.0487140892095849
298	non_tumor	C4BPB	-1.9837995	-1.3935155	0.04727820013709724	0.04836471315771997
299	non_tumor	PCARE	-1.9862059	-3.7761803	0.04701046529867532	0.04809461062197417
300	non_tumor	KRTAP20-3	-1.9908096	-3.8653975	0.04650183025865578	0.047577990373268875
301	non_tumor	LY6G6C	-1.9923266	-4.1583	0.046335230016074876	0.0474112666101662
302	non_tumor	EFNA5	-1.9931898	-2.7614613	0.046240664717685676	0.047318230200006174
303	non_tumor	TRDN	-1.997218	-0.3847162	0.045801505992351645	0.04687252774494817
304	non_tumor	PLA2G2C	-1.9994414	-4.6783714	0.045560621689630966	0.046629681946600256
305	non_tumor	RBM11	-2.0023708	-3.304777	0.045244852077027845	0.04631014940524513
306	non_tumor	AC011005.1	-2.0170712	-3.4136333	0.043688086684265076	0.04472025127753012
